TransmChainNb,Generation,TrialOrder,TrialName,TestingPhase,Name,Sex,AgeMonth,Square1,Square2,Square3,Square4,Square5,Square6,Square7,Square8,Square9,Square10,Square11,Square12,Square13,Square14,Square15,Square16,Touch1,Touch2,Touch3,Touch4,RT1,RT2,RT3,RT4
5,12,21,9,Test,ARTICHO,male,87,White,White,White,White,White,Red,Red,Red,White,Red,White,White,White,White,White,White,10,7,6,3,66.40,308.59,488.28,1058.59
5,12,22,32,Test,ARTICHO,male,87,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,10,6,5,9,250.00,660.16,949.22,1136.72
5,12,23,45,Test,ARTICHO,male,87,White,White,White,White,White,Red,Red,White,White,Red,White,White,White,Red,White,White,10,7,6,14,89.80,277.34,519.53,1000.00
5,12,24,18,Test,ARTICHO,male,87,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,16,12,11,15,523.44,960.94,1222.66,1460.94
5,12,25,35,Test,ARTICHO,male,87,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,7,10,6,3,242.19,429.69,640.63,1019.53
5,12,26,49,Test,ARTICHO,male,87,White,Red,White,White,Red,Red,White,White,White,Red,White,White,White,White,White,White,10,6,5,1,152.34,371.09,542.97,839.84
5,12,27,5,Test,ARTICHO,male,87,White,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,16,12,15,11,70.31,281.25,500.00,750.00
5,12,28,36,Test,ARTICHO,male,87,White,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,Red,White,15,11,10,14,128.91,367.19,597.66,1109.38
5,12,29,13,Test,ARTICHO,male,87,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,White,White,White,7,6,2,3,269.53,718.75,957.03,1128.91
5,12,30,44,Test,ARTICHO,male,87,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,7,10,6,3,207.03,390.63,597.66,890.63
5,12,31,41,Test,ARTICHO,male,87,White,Red,White,White,Red,Red,White,White,Red,White,White,White,White,White,White,White,6,9,5,1,187.50,417.97,628.91,828.13
5,12,32,40,Test,ARTICHO,male,87,White,Red,White,White,White,Red,White,Red,White,Red,White,White,White,White,White,White,8,10,6,2,140.63,359.38,558.59,1089.84
5,12,33,42,Test,ARTICHO,male,87,Red,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,White,White,11,10,6,1,89.80,328.13,527.34,777.34
5,12,34,23,Test,ARTICHO,male,87,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,White,White,White,10,6,2,3,179.69,402.34,601.56,781.25
5,12,35,3,Test,ARTICHO,male,87,White,White,White,White,Red,White,White,White,Red,Red,White,White,White,Red,White,White,10,14,9,5,210.94,421.88,683.59,890.63
5,12,36,22,Test,ARTICHO,male,87,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,10,6,9,5,89.80,328.13,488.28,718.75
5,12,37,29,Test,ARTICHO,male,87,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,12,11,8,7,43.00,250.00,492.19,671.88
5,12,38,33,Test,ARTICHO,male,87,White,White,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,Red,7,15,11,10,148.44,367.19,628.91,1109.38
5,12,39,17,Test,ARTICHO,male,87,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,8,7,4,3,70.31,269.53,460.94,660.16
5,12,40,37,Test,ARTICHO,male,87,White,White,White,White,White,Red,Red,Red,White,Red,White,White,White,White,White,White,8,7,10,6,89.80,300.78,511.72,691.41
5,12,41,48,Test,ARTICHO,male,87,White,White,White,White,Red,Red,White,Red,White,Red,White,White,White,White,White,White,8,6,5,9,27.30,476.56,660.16,1066.41
5,12,42,25,Test,ARTICHO,male,87,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,White,10,14,13,9,480.47,660.16,957.03,1558.59
5,12,43,30,Test,ARTICHO,male,87,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,White,White,8,7,4,3,70.31,289.06,718.75,980.47
5,12,44,28,Test,ARTICHO,male,87,White,White,Red,White,White,White,Red,Red,White,White,Red,White,White,White,White,White,11,8,7,3,50.80,429.69,628.91,1269.53
5,12,45,11,Test,ARTICHO,male,87,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,White,White,White,10,6,3,2,89.80,320.31,921.88,1121.09
5,12,46,39,Test,ARTICHO,male,87,White,White,White,White,White,White,White,White,White,Red,Red,White,White,Red,Red,White,15,11,14,10,121.09,351.56,550.78,781.25
5,12,47,15,Test,ARTICHO,male,87,White,White,White,Red,White,White,Red,Red,White,White,Red,White,White,White,White,White,11,8,4,7,62.50,261.72,660.16,1449.22
5,12,48,20,Test,ARTICHO,male,87,White,White,White,White,White,White,White,White,White,White,White,Red,White,Red,Red,Red,16,12,15,14,78.13,308.59,507.81,789.06
5,12,49,21,Test,ARTICHO,male,87,White,White,White,White,Red,Red,White,White,Red,Red,White,White,White,White,White,White,10,6,5,9,89.80,351.56,742.19,972.66
5,12,50,16,Test,ARTICHO,male,87,Red,Red,White,White,Red,White,White,White,Red,White,White,White,White,White,White,White,9,5,1,2,171.88,410.16,671.88,890.63
6,1,1,1,Random,CAUET,male,69,White,White,White,White,Red,White,Red,Red,White,White,Red,White,White,White,White,White,11,7,8,4,39.06,289.06,429.69,636.72
6,1,2,1,Random,CAUET,male,69,Red,White,White,White,White,Red,White,Red,White,White,White,White,White,Red,White,White,6,8,4,10,281.25,500.00,691.41,1050.78
6,1,3,1,Random,CAUET,male,69,White,White,White,White,White,Red,Red,White,White,White,White,Red,White,White,White,Red,16,6,7,12,89.80,468.75,640.63,839.84
6,1,4,1,Random,CAUET,male,69,Red,White,White,Red,White,White,White,White,Red,White,White,White,White,White,Red,White,15,9,1,4,179.69,429.69,1031.25,1289.06
6,1,5,1,Random,CAUET,male,69,Red,White,Red,White,White,White,White,Red,White,White,White,White,White,White,Red,White,15,8,7,3,152.34,390.63,531.25,722.66
6,1,6,1,Random,CAUET,male,69,White,White,White,White,Red,White,White,White,White,White,White,Red,Red,White,White,Red,13,16,4,9,312.50,621.09,1203.13,1570.31
6,1,7,1,Random,CAUET,male,69,White,White,Red,White,White,White,White,White,White,White,Red,Red,White,Red,White,White,14,11,12,3,97.70,320.31,500.00,777.34
6,1,8,1,Random,CAUET,male,69,White,Red,White,White,Red,White,White,Red,White,White,White,White,White,White,Red,White,5,1,8,2,199.22,480.47,757.81,1339.84
6,1,9,1,Random,CAUET,male,69,White,Red,White,White,Red,White,White,White,White,White,Red,Red,White,White,White,White,12,5,1,2,171.88,453.13,679.69,902.34
6,1,10,1,Random,CAUET,male,69,Red,Red,Red,Red,White,White,White,White,White,White,White,White,White,White,White,White,15,3,4,1,187.50,750.00,1089.84,1449.22
6,1,11,1,Random,CAUET,male,69,Red,Red,White,White,Red,White,White,Red,White,White,White,White,White,White,White,White,5,1,8,2,140.63,359.38,750.00,1550.78
6,1,12,1,Random,CAUET,male,69,White,White,Red,White,White,White,Red,White,White,White,White,White,White,White,Red,Red,16,7,3,11,218.75,507.81,726.56,1136.72
6,1,13,1,Random,CAUET,male,69,White,White,White,White,White,White,White,Red,White,Red,White,Red,Red,White,White,White,10,8,4,9,171.88,640.63,839.84,1289.06
6,1,14,1,Random,CAUET,male,69,White,Red,Red,White,Red,White,White,Red,White,White,White,White,White,White,White,White,8,5,2,1,148.44,390.63,621.09,820.31
6,1,15,1,Random,CAUET,male,69,Red,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,White,White,14,9,2,1,70.31,507.81,808.59,1070.31
6,1,16,1,Random,CAUET,male,69,White,White,Red,Red,White,Red,White,White,White,White,Red,White,White,White,White,White,11,6,3,2,58.60,281.25,531.25,699.22
6,1,17,1,Random,CAUET,male,69,White,White,White,White,White,White,Red,Red,White,White,White,Red,Red,White,White,White,12,7,8,3,121.09,339.84,531.25,730.47
6,1,18,1,Random,CAUET,male,69,Red,White,White,White,White,White,Red,Red,White,White,Red,White,White,White,White,White,11,8,4,1,152.34,371.09,812.50,1082.03
6,1,19,1,Random,CAUET,male,69,White,Red,White,Red,White,White,White,White,White,White,Red,White,White,White,White,Red,11,16,15,3,109.38,289.06,468.75,777.34
6,1,20,1,Random,CAUET,male,69,White,White,White,Red,White,White,White,White,Red,White,White,Red,White,White,Red,White,15,12,9,4,89.80,281.25,500.00,750.00
6,1,21,1,Random,CAUET,male,69,White,White,White,Red,White,White,White,Red,Red,White,White,White,White,White,White,Red,16,9,8,4,140.63,390.63,640.63,820.31
6,1,22,1,Random,CAUET,male,69,White,White,White,Red,White,White,White,White,White,White,Red,Red,White,Red,White,White,15,14,11,12,43.00,222.66,421.88,582.03
6,1,23,1,Random,CAUET,male,69,Red,White,White,White,Red,White,White,White,Red,White,White,Red,White,White,White,White,9,5,12,4,250.00,449.22,667.97,871.09
6,1,24,1,Random,CAUET,male,69,White,White,White,Red,White,Red,White,Red,White,White,Red,White,White,White,White,White,11,6,10,8,70.31,281.25,433.59,683.59
6,1,25,1,Random,CAUET,male,69,White,White,White,White,White,White,Red,Red,White,White,White,White,White,Red,Red,White,15,8,7,4,97.70,410.16,609.38,828.13
6,1,26,1,Random,CAUET,male,69,White,White,Red,White,White,Red,Red,White,White,White,White,Red,White,White,White,White,12,6,7,3,97.70,320.31,527.34,738.28
6,1,27,1,Random,CAUET,male,69,White,White,White,White,Red,White,White,Red,White,Red,White,White,White,White,White,Red,16,10,5,8,62.50,281.25,472.66,703.13
6,1,28,1,Random,CAUET,male,69,White,White,White,White,White,White,Red,White,White,Red,White,White,Red,White,Red,White,15,10,7,3,89.80,308.59,578.13,808.59
6,1,29,1,Random,CAUET,male,69,White,White,White,White,White,White,White,White,Red,Red,White,White,White,White,Red,Red,3,15,9,4,109.38,296.88,488.28,1000.00
6,1,30,1,Random,CAUET,male,69,White,White,White,Red,White,White,White,Red,White,Red,White,White,White,White,White,Red,16,10,4,7,58.60,269.53,609.38,917.97
6,1,31,1,Random,CAUET,male,69,White,White,White,Red,White,White,Red,Red,White,White,White,White,White,White,White,Red,7,8,4,3,371.09,562.50,1089.84,1542.97
6,1,32,1,Random,CAUET,male,69,White,White,White,Red,White,White,Red,White,White,White,Red,Red,White,White,White,White,11,7,4,15,257.81,718.75,917.97,1320.31
6,1,33,1,Random,CAUET,male,69,White,White,White,White,Red,Red,White,Red,White,White,White,White,White,Red,White,White,6,8,4,5,250.00,730.47,910.16,1160.16
6,1,34,1,Random,CAUET,male,69,White,White,White,White,Red,White,White,White,White,White,White,Red,White,Red,White,Red,16,14,12,5,160.16,441.41,621.09,871.09
6,1,35,1,Random,CAUET,male,69,White,Red,White,White,White,White,White,White,White,White,White,White,White,Red,Red,Red,16,15,2,1,78.13,300.78,578.13,750.00
6,1,36,1,Random,CAUET,male,69,White,White,White,Red,White,Red,White,White,White,Red,White,White,White,White,Red,White,15,6,4,3,148.44,429.69,679.69,1359.38
6,1,37,1,Random,CAUET,male,69,White,Red,White,Red,White,White,White,Red,White,White,Red,White,White,White,White,White,11,8,2,4,367.19,609.38,828.13,1089.84
6,1,38,1,Random,CAUET,male,69,White,Red,White,White,Red,White,White,White,White,White,White,White,White,White,Red,Red,16,15,4,14,968.75,1250.00,1578.13,1980.47
6,1,39,1,Random,CAUET,male,69,Red,Red,White,Red,White,White,White,White,White,Red,White,White,White,White,White,White,10,1,4,3,363.28,730.47,1042.97,1332.03
6,1,40,1,Random,CAUET,male,69,White,White,White,White,White,White,Red,White,Red,White,White,Red,White,Red,White,White,7,12,9,3,257.81,468.75,777.34,1027.34
6,1,41,1,Random,CAUET,male,69,Red,Red,Red,White,White,Red,White,White,White,White,White,White,White,White,White,White,6,3,16,1,78.13,910.16,1218.75,1617.19
6,1,42,1,Random,CAUET,male,69,White,White,White,Red,White,Red,White,White,White,White,White,White,Red,White,White,Red,3,4,14,13,871.09,1089.84,1472.66,1871.09
6,1,43,1,Random,CAUET,male,69,Red,White,White,White,White,Red,Red,White,White,White,White,White,White,White,Red,White,15,6,7,3,128.91,378.91,570.31,769.53
6,1,44,1,Random,CAUET,male,69,White,White,Red,Red,Red,White,White,White,White,White,Red,White,White,White,White,White,5,3,11,2,308.59,507.81,1089.84,1859.38
6,1,45,1,Random,CAUET,male,69,White,Red,White,Red,White,White,White,White,White,White,White,Red,White,White,Red,White,12,2,4,16,371.09,621.09,832.03,1171.88
6,1,46,1,Random,CAUET,male,69,White,Red,Red,White,White,Red,White,White,White,White,White,Red,White,White,White,White,6,12,2,3,58.60,257.81,546.88,750.00
6,1,47,1,Random,CAUET,male,69,White,White,White,Red,White,Red,White,Red,White,White,White,White,White,Red,White,White,14,6,10,8,89.80,339.84,500.00,769.53
6,1,48,1,Random,CAUET,male,69,White,White,White,Red,Red,White,White,Red,White,White,White,White,Red,White,White,White,13,5,9,8,128.91,390.63,500.00,800.78
6,1,49,1,Random,CAUET,male,69,White,White,White,White,White,White,White,Red,White,Red,White,Red,White,White,White,Red,16,10,12,8,160.16,390.63,621.09,800.78
6,1,50,1,Random,CAUET,male,69,White,White,Red,Red,White,White,White,White,White,White,Red,White,White,White,Red,White,15,11,3,4,109.38,308.59,578.13,859.38
6,1,1,1,Test,CAUET,male,69,Red,White,White,White,White,White,Red,White,White,White,Red,White,White,White,White,Red,16,7,12,11,70.31,480.47,820.31,1140.63
6,1,2,2,Test,CAUET,male,69,White,White,White,White,White,White,White,White,Red,White,White,White,Red,Red,Red,White,9,13,3,5,378.91,519.53,828.13,1269.53
6,1,3,3,Test,CAUET,male,69,White,White,Red,White,White,White,Red,Red,White,White,White,White,White,White,White,Red,5,7,8,3,58.60,281.25,460.94,699.22
6,1,4,4,Test,CAUET,male,69,White,White,Red,White,White,White,White,Red,White,White,Red,White,White,White,White,Red,11,16,15,7,89.80,289.06,476.56,718.75
6,1,5,5,Test,CAUET,male,69,White,Red,Red,White,White,Red,White,White,White,Red,White,White,White,White,White,White,10,6,2,3,58.60,308.59,578.13,750.00
6,1,6,6,Test,CAUET,male,69,Red,Red,Red,White,White,Red,White,White,White,White,White,White,White,White,White,White,6,1,3,2,199.22,472.66,691.41,941.41
6,1,7,7,Test,CAUET,male,69,Red,White,White,White,White,Red,White,White,White,White,White,Red,White,White,Red,White,15,6,12,1,62.50,339.84,531.25,812.50
6,1,8,8,Test,CAUET,male,69,White,White,White,White,White,White,White,White,Red,Red,White,Red,White,White,Red,White,15,9,13,12,58.60,289.06,429.69,707.03
6,1,9,9,Test,CAUET,male,69,White,Red,White,Red,White,White,White,White,Red,White,White,Red,White,White,White,White,9,1,4,10,250.00,582.03,859.38,1230.47
6,1,10,10,Test,CAUET,male,69,White,White,White,White,White,White,White,White,White,Red,Red,Red,White,White,Red,White,15,10,12,11,121.09,320.31,539.06,730.47
6,1,11,11,Test,CAUET,male,69,White,Red,White,Red,White,White,White,White,Red,White,White,White,White,Red,White,White,14,4,13,9,167.97,886.72,1500.00,1808.59
6,1,12,12,Test,CAUET,male,69,White,White,White,Red,Red,Red,White,White,White,White,White,Red,White,White,White,White,6,5,4,3,203.13,320.31,671.88,953.13
6,1,13,13,Test,CAUET,male,69,Red,White,White,Red,White,White,White,White,White,White,Red,Red,White,White,White,White,12,11,4,1,109.38,308.59,609.38,1417.97
6,1,14,14,Test,CAUET,male,69,Red,White,White,White,White,White,Red,Red,Red,White,White,White,White,White,White,White,7,8,9,1,167.97,386.72,636.72,937.50
6,1,15,15,Test,CAUET,male,69,White,Red,White,White,Red,White,White,Red,Red,White,White,White,White,White,White,White,9,5,1,8,128.91,359.38,558.59,878.91
6,1,16,16,Test,CAUET,male,69,White,White,White,White,White,Red,White,Red,White,Red,White,White,Red,White,White,White,10,13,6,8,89.80,250.00,480.47,703.13
6,1,17,17,Test,CAUET,male,69,Red,White,White,White,Red,White,White,White,Red,White,White,Red,White,White,White,White,9,5,12,4,199.22,398.44,636.72,917.97
6,1,18,18,Test,CAUET,male,69,White,Red,White,White,White,White,White,White,White,Red,White,White,White,Red,White,Red,14,10,2,16,128.91,378.91,609.38,988.28
6,1,19,19,Test,CAUET,male,69,White,Red,White,White,White,White,White,Red,White,White,Red,Red,White,White,White,White,11,2,8,1,257.81,750.00,1226.56,1648.44
6,1,20,20,Test,CAUET,male,69,White,White,White,White,White,White,White,White,Red,Red,Red,White,Red,White,White,White,13,9,3,10,160.16,410.16,859.38,1230.47
6,1,21,21,Test,CAUET,male,69,Red,Red,White,Red,White,White,White,White,White,White,White,White,White,White,Red,White,15,1,2,4,113.28,421.88,621.09,832.03
6,1,22,22,Test,CAUET,male,69,White,White,White,White,Red,White,Red,Red,White,White,White,White,White,Red,White,White,5,3,7,8,437.50,859.38,1167.97,1550.78
6,1,23,23,Test,CAUET,male,69,White,White,White,Red,White,White,White,White,White,White,White,Red,White,Red,White,Red,16,14,12,4,109.38,250.00,468.75,687.50
6,1,24,24,Test,CAUET,male,69,Red,White,Red,White,Red,White,White,White,White,White,White,White,Red,White,White,White,5,2,1,3,386.72,656.25,847.66,1187.50
6,1,25,25,Test,CAUET,male,69,White,White,Red,White,Red,White,White,White,White,White,White,Red,White,White,White,Red,16,12,3,8,70.31,312.50,812.50,1113.28
6,1,26,26,Test,CAUET,male,69,Red,White,White,Red,White,White,White,White,White,White,White,Red,White,Red,White,White,14,4,1,12,167.97,687.50,937.50,1707.03
6,1,27,27,Test,CAUET,male,69,White,White,White,Red,White,Red,Red,White,White,White,White,White,White,White,Red,White,16,15,7,4,128.91,457.03,656.25,859.38
6,1,28,28,Test,CAUET,male,69,White,White,Red,White,White,White,Red,White,Red,White,White,Red,White,White,White,White,12,7,3,8,218.75,468.75,718.75,910.16
6,1,29,29,Test,CAUET,male,69,White,White,White,White,White,White,Red,White,Red,Red,White,Red,White,White,White,White,9,7,12,11,199.22,468.75,667.97,886.72
6,1,30,30,Test,CAUET,male,69,White,Red,White,White,Red,White,White,White,White,Red,White,Red,White,White,White,White,10,5,12,9,179.69,429.69,902.34,1292.97
6,1,31,31,Test,CAUET,male,69,White,White,White,Red,White,White,Red,White,Red,White,White,White,White,Red,White,White,14,7,9,4,121.09,359.38,550.78,832.03
6,1,32,32,Test,CAUET,male,69,Red,White,White,White,White,Red,White,White,White,White,White,Red,White,White,White,Red,16,12,4,6,343.75,542.97,761.72,1480.47
6,1,33,33,Test,CAUET,male,69,Red,Red,Red,White,White,White,White,White,White,White,White,White,Red,White,White,White,2,1,3,9,468.75,667.97,890.63,1328.13
6,1,34,34,Test,CAUET,male,69,Red,Red,White,White,White,White,White,White,White,White,White,Red,White,White,Red,White,15,12,4,3,261.72,609.38,859.38,1121.09
6,1,35,35,Test,CAUET,male,69,White,Red,Red,Red,Red,White,White,White,White,White,White,White,White,White,White,White,5,3,1,4,320.31,578.13,800.78,1097.66
6,1,36,36,Test,CAUET,male,69,Red,White,White,Red,Red,White,White,White,White,White,White,Red,White,White,White,White,5,4,1,3,511.72,781.25,1042.97,1402.34
6,1,37,37,Test,CAUET,male,69,White,Red,Red,White,White,White,White,White,White,White,White,White,White,Red,White,Red,14,3,1,2,328.13,609.38,1097.66,1347.66
6,1,38,38,Test,CAUET,male,69,Red,White,White,White,White,White,White,White,White,White,White,Red,White,Red,White,Red,16,14,12,4,97.70,308.59,539.06,1097.66
6,1,39,39,Test,CAUET,male,69,Red,White,Red,White,White,White,White,White,Red,Red,White,White,White,White,White,White,13,10,3,9,531.25,750.00,972.66,1222.66
